url,Citazioni,location
conf/post/post2017,204,"Uppsala, Sweden (Part of ETAPS 2017)"
conf/fase/fase2017,113,"Uppsala, Sweden (Part of ETAPS 2017)"
conf/tacas/tacas2017-1,221,"Uppsala, Sweden (Part of ETAPS 2017)"
conf/edbt/array2011,132,"Uppsala, Sweden - Array Databases Workshop"
conf/edbt/lwdm2011,40,"Uppsala, Sweden - LWDM"
conf/edbt/pais2011,38,"Uppsala, Sweden - PAIS"
conf/edbt/phd2011,15,"Uppsala, Sweden - Ph.D. Workshop"
conf/iticse/iticse1997wgr,62,"Uppsala, Sweden - Working Group Reports"
conf/edbt/beweb2011,24,"Uppsala, Sweden - Workshop on Business intelligencE and the WEB"
conf/middleware/m-mpac2009,45,"Urbana Champaign, Illinois, USA"
conf/middleware/middleware2009,300,"Urbana, IL, USA"
conf/cpe/cpe2003,483,"Urbana, IL, USA"
conf/amast/amast2008,102,"Urbana, IL, USA"
conf/lcpc/lcpc2007,41,"Urbana, IL, USA"
conf/middleware/arm2009,24,"Urbana, IL, USA"
conf/civr/civr2003,543,"Urbana-Champaign, IL, USA"
conf/sigmetrics/sigmetrics2017,133,"Urbana-Champaign, IL, USA"
conf/compgeom/compgeom88,556,"Urbana-Champaign, IL, USA"
conf/mobihoc/mobihoc2005,2970,"Urbana-Champaign, IL, USA"
conf/micro/micro1972,31,"Urbana-Champaign, Illinois, USA"
conf/ipmu/ipmu1988,110,"Urbino, Italy"
conf/ershov/ershov1979,42,"Urgench, Uzbek SSR"
conf/csps/csps2019,1,"Urumqi, China"
conf/ccbr/ccbr2018,45,"Urumqi, China"
conf/cwmt/cwmt2016,4,"Urumqi, China"
conf/bdas/bdas2014,192,"Ustron, Poland"
conf/cn/cn2010,114,"Ustron, Poland"
conf/cn/cn2011,103,"Ustron, Poland"
conf/bdas/bdas2015,131,"Ustron, Poland"
conf/bdas/bdas2016,69,"Ustron, Poland"
conf/bdas/bdas2017,76,"Ustron, Poland"
conf/bdas/bdas2019,8,"Ustroń, Poland"
conf/iis/iis2006,143,"Ustrón, Poland"
conf/aois/aois2005,38,"Utrecht, Netherlands / Klagenfurt, Austria"
conf/mabs/mabs2005,51,"Utrecht, The Netherlands"
conf/caise/caise94,107,"Utrecht, The Netherlands"
conf/wg/wg93,119,"Utrecht, The Netherlands"
conf/e4mas/e4mas2005,112,"Utrecht, The Netherlands"
conf/csl/csl96,97,"Utrecht, The Netherlands"
conf/miccai/miccai2001,1447,"Utrecht, The Netherlands"
conf/lopstr/lopstr95,83,"Utrecht, The Netherlands"
conf/atal/aamas2005,2483,"Utrecht, The Netherlands"
conf/gala/gala2016,43,"Utrecht, The Netherlands"
conf/argmas/argmas2005,57,"Utrecht, The Netherlands"
conf/pret/pret2013,50,"Utrecht, The Netherlands"
conf/ecsqaru/ecsqaru2013,100,"Utrecht, The Netherlands"
conf/mlmi/mlmi2008,132,"Utrecht, The Netherlands"
conf/mig/mig2010,129,"Utrecht, The Netherlands"
conf/scalespace/scalespace1997,318,"Utrecht, The Netherlands"
conf/agile/agile2011,147,"Utrecht, The Netherlands"
conf/atal/aamas2005i,309,"Utrecht, The Netherlands"
conf/ipco/ipco2001,229,"Utrecht, The Netherlands"
conf/aose/aose2005,77,"Utrecht, The Netherlands"
conf/wbir/wbir2006,203,"Utrecht, The Netherlands"
conf/damas/damas2005,15,"Utrecht, The Netherlands"
conf/refsq/refsq2018,36,"Utrecht, The Netherlands"
conf/ecce/ecce2018,22,"Utrecht, The Netherlands"
conf/lamas/lamas2005,71,"Utrecht, The Netherlands"
conf/automotiveUI/automotiveUI2019,97,"Utrecht, The Netherlands"
conf/ap2pc/ap2pc2005,30,"Utrecht, The Netherlands"
conf/sosl/sosl1993,46,"Utrecht, The Netherlands"
conf/esaw/esaw2009,77,"Utrecht, The Netherlands"
conf/dalt/dalt2005,85,"Utrecht, The Netherlands"
conf/pqcrypto/pqcrypto2017,148,"Utrecht, The Netherlands"
conf/mig/mig2008,66,"Utrecht, The Netherlands"
conf/intetain/intetain2016,36,"Utrecht, The Netherlands"
conf/wollic/wollic2019,26,"Utrecht, The Netherlands"
conf/deon/deon2006,71,"Utrecht, The Netherlands"
conf/atal/aamas2005w,156,"Utrecht, The Netherlands"
conf/promas/promas2005,58,"Utrecht, The Netherlands"
conf/pgm/pgm2014,51,"Utrecht, The Netherlands"
conf/automotiveUI/automotiveUI2019a,74,"Utrecht, The Netherlands - Adjunct Proceedings"
conf/atal/atop2008,18,"Utrecht, The Netherlands / 2008"
conf/ijcai/amec-tada2005,37,"Utrecht, The Netherlands / TADA@IJCAI 2005"
conf/cases/cases2014,114,"Uttar Pradesh, India"
conf/adb/adb94,117,"Vadstena, Sweden"
conf/liwis/liwis1999,4,"Vaduz, Liechtenstein"
conf/rocks/rocks2012,12,"Vahrn, Italy"
conf/litp/litp1985,14,"Val d'Ajol, France"
conf/gsw/gsw2014,5,"Val d'Isère, France"
conf/gsw/gsw2013,12,"Val d'Isère, France"
conf/gsw/gsw2016,14,"Val d'Isère, France"
conf/cocos/cocos2002,114,"Valbonne-Sophia Antipolis, France"
conf/latin/latin2006,376,"Valdivia, Chile"
conf/ccia/ccia2015,3,"Valencia, Catalonia, Spain"
conf/amec/amec2012,8,"Valencia, Spain"
conf/ACMace/ace2005,696,"Valencia, Spain"
conf/edcc/cars2010,67,"Valencia, Spain"
conf/mabs/mabs2012,10,"Valencia, Spain"
conf/adaEurope/adaEurope2010,42,"Valencia, Spain"
conf/networking/networking2011-2,81,"Valencia, Spain"
conf/evoW/evoW2007,506,"Valencia, Spain"
conf/sohoma/sohoma2019,10,"Valencia, Spain"
conf/models/models2014,335,"Valencia, Spain"
conf/airtc/airtc1994,1,"Valencia, Spain"
conf/dexa/dexa2015-1,93,"Valencia, Spain"
conf/egov/egovis2015,56,"Valencia, Spain"
conf/dexa/dexa2015-2,74,"Valencia, Spain"
conf/ijcci/ijcci2010-s,42,"Valencia, Spain"
conf/atal/coin2012,25,"Valencia, Spain"
conf/ifip8-1/poem2015,70,"Valencia, Spain"
conf/holomas/holomas2015,36,"Valencia, Spain"
conf/dalt/dalt2012,28,"Valencia, Spain"
conf/eatis/eatis2012,55,"Valencia, Spain"
conf/networking/networking2011-1,366,"Valencia, Spain"
conf/vecpar/vecpar2004,92,"Valencia, Spain"
conf/eics/eics2019,17,"Valencia, Spain"
conf/caise/caisews2013,96,"Valencia, Spain"
conf/interiot/interiot2017,7,"Valencia, Spain"
conf/caise/caise2013,229,"Valencia, Spain"
conf/caise/eomas2013,21,"Valencia, Spain"
conf/icgi/icgi2010,145,"Valencia, Spain"
conf/sigecom/sigecom2012,962,"Valencia, Spain"
conf/promas/promas2012,60,"Valencia, Spain"
conf/itbam/itbam2015,22,"Valencia, Spain"
conf/admi/admi2012,36,"Valencia, Spain"
conf/ic3k/ic3k2010,33,"Valencia, Spain"
conf/aose/aose2012,11,"Valencia, Spain"
conf/webdb/webdb1998,306,"Valencia, Spain"
conf/evoW/evocop2007,154,"Valencia, Spain"
conf/goodtechs/goodtechs2019,36,"Valencia, Spain"
conf/dcai/dcai2010,113,"Valencia, Spain"
conf/networking/networking2011w,139,"Valencia, Spain"
conf/trustbus/trustbus2015,52,"Valencia, Spain"
conf/lopstr/lopstr2008,41,"Valencia, Spain"
conf/dawak/dawak2015,99,"Valencia, Spain"
conf/biostec/biostec2010ccis,79,"Valencia, Spain"
conf/ppdp/ppdp2008,122,"Valencia, Spain"
conf/ifip5-3/basys2010,73,"Valencia, Spain"
conf/iesa/iesa2012,43,"Valencia, Spain"
conf/membrane/membrane2015,28,"Valencia, Spain"
conf/evoW/evobio2007,112,"Valencia, Spain"
conf/sam/sam2014,64,"Valencia, Spain"
conf/tlca/tlca2003,90,"Valencia, Spain"
conf/ifip5-5/prove2005,368,"Valencia, Spain"
conf/ifip5-8/iwei2009,49,"Valencia, Spain"
conf/sas/sas2008,181,"Valencia, Spain"
conf/er/er2017,92,"Valencia, Spain"
conf/psd/psd2018,14,"Valencia, Spain"
conf/ecweb/ecweb2015,22,"Valencia, Spain"
conf/eumas/eumas2016,38,"Valencia, Spain"
conf/webist/webist2010sp,37,"Valencia, Spain"
conf/rapido/rapido2019,7,"Valencia, Spain"
conf/atal/cave2012,15,"Valencia, Spain"
conf/eurogp/eurogp2007,361,"Valencia, Spain"
conf/evaal/evaal2013,65,"Valencia, Spain  / Norrköping, Sweden"
conf/caise/bpmds2013,103,"Valencia, Spain - BPMDS / EMMSAD"
conf/icaart/icaart2010s,19,"Valencia, Spain - Revised Selected Papers"
conf/er/erw2017,19,"Valencia, Spain - Workshops"
conf/evaal/evaal2011,39,"Valencia, Spain / Lecce, Italy"
conf/icmre/icmre2018,11,"Valenciennes, France"
conf/elpub/elpub2015,4,"Valetta, Malta"
conf/wg/wg2019,13,"Vall de Núria, Spain"
conf/biostec/healthinf2020,8,"Valletta, Malta"
conf/biostec/bioimaging2020,1,"Valletta, Malta"
conf/icores/icores2020,4,"Valletta, Malta"
conf/biostec/biodevices2020,2,"Valletta, Malta"
conf/biostec/bioinformatics2020,2,"Valletta, Malta"
conf/modelsward/modelsward2020,13,"Valletta, Malta"
conf/ercimdl/tpdl2013,79,"Valletta, Malta"
conf/forte/forte2020,5,"Valletta, Malta"
conf/coordination/coordination2020,8,"Valletta, Malta"
conf/ercimdl/tpdlw2013,9,"Valletta, Malta"
conf/tphol/tphol94,84,"Valletta, Malta"
conf/icpram/icpram2020,5,"Valletta, Malta"
conf/otm/otm2018-1,23,"Valletta, Malta"
conf/otm/otm2018w,9,"Valletta, Malta"
conf/doceng/doceng2017,52,"Valletta, Malta"
conf/otm/otm2018-2,28,"Valletta, Malta"
conf/sensornets/sensornets2020,2,"Valletta, Malta"
conf/caip/caip2015-1,111,"Valletta, Malta - Part I"
conf/caip/caip2015-2,109,"Valletta, Malta - Part II"
conf/icaart/icaart2020-1,11,"Valletta, Malta - Volume 1"
conf/grapp/grapp2020,4,"Valletta, Malta - Volume 1"
conf/icaart/icaart2020-2,11,"Valletta, Malta - Volume 2"
conf/grapp/ivapp2020,3,"Valletta, Malta - Volume 3"
conf/visapp/visapp2020-1,1,"Valletta, Malta - Volume 4"
conf/visapp/visapp2020-2,6,"Valletta, Malta - Volume 5"
conf/carla/carla2014,27,"Valparaiso, Chile"
conf/lanc/lanc2016,12,"Valparaiso, Chile"
conf/eatis/eatis2014,62,"Valparaiso, Chile"
conf/ciarp/ciarp2007,212,"Valparaiso, Chile"
conf/iccl2/iccl2014,44,"Valparaiso, Chile"
conf/isw/isc2007,297,"Valparaíso, Chile"
conf/ciarp/ciarp2017,45,"Valparaíso, Chile"
conf/latin/latin95,91,"Valparaíso, Chile"
conf/ipco/ipco2013,155,"Valparaíso, Chile"
conf/wollic/wollic2014,35,"Valparaíso, Chile"
conf/compgeom/compgeom95,451,"Vancouver, B.C., Canada"
conf/issac/issac99,225,"Vancouver, B.C., Canada"
conf/sigcomm/sigcomm1998,1571,"Vancouver, B.C., Canada"
conf/isddc/isddc2017,34,"Vancouver, BC, Canada"
conf/oopsla/onward2017,40,"Vancouver, BC, Canada"
conf/middleware/vt2015,1,"Vancouver, BC, Canada"
conf/sat/sat2004lncs,378,"Vancouver, BC, Canada"
conf/asist/asist2009,187,"Vancouver, BC, Canada"
conf/hci/hci2017-12,54,"Vancouver, BC, Canada"
conf/icids/icids2011,174,"Vancouver, BC, Canada"
conf/hci/hci2017-2,30,"Vancouver, BC, Canada"
conf/hci/hci2017-8,47,"Vancouver, BC, Canada"
conf/hci/hci2017-18,63,"Vancouver, BC, Canada"
conf/scala/scala2017,27,"Vancouver, BC, Canada"
conf/sigmod/sigmod2008,6287,"Vancouver, BC, Canada"
conf/cae/cae2011,14,"Vancouver, BC, Canada"
conf/qosa/qosa2013,178,"Vancouver, BC, Canada"
conf/sigmod/dbtest2008,32,"Vancouver, BC, Canada"
conf/wcae/wcae2000,19,"Vancouver, BC, Canada"
conf/icfp/wgp2015,24,"Vancouver, BC, Canada"
conf/npar/npar2011,171,"Vancouver, BC, Canada"
conf/uist/uist2003,1137,"Vancouver, BC, Canada"
conf/hci/hci2017-25,43,"Vancouver, BC, Canada"
conf/erlang/erlang2015,10,"Vancouver, BC, Canada"
conf/recsys/recsys2018,516,"Vancouver, BC, Canada"
conf/middleware/m4iot2015,33,"Vancouver, BC, Canada"
conf/isddc/isddc2018,6,"Vancouver, BC, Canada"
conf/jsspp/jsspp2018,4,"Vancouver, BC, Canada"
conf/middleware/arm2015,31,"Vancouver, BC, Canada"
conf/oopsla/rebls2017,11,"Vancouver, BC, Canada"
conf/lak/lak2017,606,"Vancouver, BC, Canada"
conf/micro/nocarc2012,36,"Vancouver, BC, Canada"
conf/hci/hci2017-13,35,"Vancouver, BC, Canada"
conf/hci/hci2017-19,59,"Vancouver, BC, Canada"
conf/hci/hci2017-17,35,"Vancouver, BC, Canada"
conf/dls/dls2017,12,"Vancouver, BC, Canada"
conf/hci/hci2017-7,78,"Vancouver, BC, Canada"
conf/hci/hci2017-16,24,"Vancouver, BC, Canada"
conf/hci/hci2017-6,40,"Vancouver, BC, Canada"
conf/gecco/gecco2014,1117,"Vancouver, BC, Canada"
conf/hci/hci2017-5,22,"Vancouver, BC, Canada"
conf/chi/chiC96,446,"Vancouver, BC, Canada"
conf/aaim/aaim2014,32,"Vancouver, BC, Canada"
conf/hci/hci2017-11,37,"Vancouver, BC, Canada"
conf/apgv/sap2018,57,"Vancouver, BC, Canada"
conf/hci/hci2017-14,41,"Vancouver, BC, Canada"
conf/asunam/asonam2019,99,"Vancouver, BC, Canada"
conf/icvisp/icvisp2019,1,"Vancouver, BC, Canada"
conf/er/er2010,287,"Vancouver, BC, Canada"
conf/recomb/recomb2011,130,"Vancouver, BC, Canada"
conf/pods/pods2008,509,"Vancouver, BC, Canada"
conf/jcdl/jcdl2007,721,"Vancouver, BC, Canada"
conf/hci/hci2017-15,47,"Vancouver, BC, Canada"
conf/hci/hci2017-9,66,"Vancouver, BC, Canada"
conf/hpdc/dict2014,21,"Vancouver, BC, Canada"
conf/hci/hci2017-27,48,"Vancouver, BC, Canada"
conf/icail/icail89,144,"Vancouver, BC, Canada"
conf/ipco/ipco1996,348,"Vancouver, BC, Canada"
conf/sdm/sdm2015,564,"Vancouver, BC, Canada"
conf/cscw/cscw2015c,288,"Vancouver, BC, Canada"
conf/iwec/icec2011,117,"Vancouver, BC, Canada"
conf/hcir/hcir2013,58,"Vancouver, BC, Canada"
conf/hci/hci2017-26,42,"Vancouver, BC, Canada"
conf/chi/chi2011a,1541,"Vancouver, BC, Canada"
conf/oopsla/splash2017c,16,"Vancouver, BC, Canada"
conf/npar/npar2014,30,"Vancouver, BC, Canada"
conf/oopsla/vmil2017,2,"Vancouver, BC, Canada"
conf/hpdc/sciencecloud2014,29,"Vancouver, BC, Canada"
conf/sigcpr/cpr2010,33,"Vancouver, BC, Canada"
conf/hpdc/hpdc2014,579,"Vancouver, BC, Canada"
conf/iccbr/iccbr2001,630,"Vancouver, BC, Canada"
conf/fplay/fplay2010,172,"Vancouver, BC, Canada"
conf/imc/imc2014,796,"Vancouver, BC, Canada"
conf/hpdc/bigsystem2014,16,"Vancouver, BC, Canada"
conf/fplay/fplay2009,21,"Vancouver, BC, Canada"
conf/nossdav/nossdav2011,107,"Vancouver, BC, Canada"
conf/chi/chi96,1665,"Vancouver, BC, Canada"
conf/sbm/sbm2011,123,"Vancouver, BC, Canada"
conf/hci/hci2017-30,30,"Vancouver, BC, Canada"
conf/sbm/sbim2014,4,"Vancouver, BC, Canada"
conf/promise/promise2009,152,"Vancouver, BC, Canada"
conf/middleware/middleware2015,192,"Vancouver, BC, Canada"
conf/chi/chi2011,9142,"Vancouver, BC, Canada"
conf/isca/isca2000,1945,"Vancouver, BC, Canada"
conf/haskell/haskell2015,133,"Vancouver, BC, Canada"
conf/hci/hci2017-3,32,"Vancouver, BC, Canada"
conf/nocs/nocs2015,161,"Vancouver, BC, Canada"
conf/icfp/icfp2015,328,"Vancouver, BC, Canada"
conf/sle/sle2017,25,"Vancouver, BC, Canada"
conf/lats/lats2015,535,"Vancouver, BC, Canada"
conf/ACMdis/ACMdis2014,1355,"Vancouver, BC, Canada"
conf/hci/hci2017-24,22,"Vancouver, BC, Canada"
conf/cbse/cbse2013,165,"Vancouver, BC, Canada"
conf/acl/acl1989,241,"Vancouver, BC, Canada"
conf/hci/hci2017-23,38,"Vancouver, BC, Canada"
conf/oopsla/seps2017,4,"Vancouver, BC, Canada"
conf/oopsla/fosd2017,4,"Vancouver, BC, Canada"
conf/vrml/web3d2014,62,"Vancouver, BC, Canada"
conf/hci/hci2017-20,40,"Vancouver, BC, Canada"
conf/damon/damon2008,71,"Vancouver, BC, Canada"
conf/hci/hci2017-28,77,"Vancouver, BC, Canada"
conf/hci/hci2017-1,76,"Vancouver, BC, Canada"
conf/tphol/tphol93,144,"Vancouver, BC, Canada"
conf/ai/ai1998,86,"Vancouver, BC, Canada"
conf/cae/cae2014,32,"Vancouver, BC, Canada"
conf/epsec/epsec2015,10,"Vancouver, BC, Canada"
conf/hci/hci2017-22,65,"Vancouver, BC, Canada"
conf/lak/lak2012,1227,"Vancouver, BC, Canada"
conf/isarcs/isarcs2013,20,"Vancouver, BC, Canada"
conf/isaac/isaac2002,277,"Vancouver, BC, Canada"
conf/hpdc/psfw2014,5,"Vancouver, BC, Canada"
conf/agere/agere2017,12,"Vancouver, BC, Canada"
conf/chiir/chiir2020,26,"Vancouver, BC, Canada"
conf/hci/hci2017-21,53,"Vancouver, BC, Canada"
conf/oopsla/meta2017,1,"Vancouver, BC, Canada"
conf/mobide/mobide2008,135,"Vancouver, BC, Canada"
conf/hci/hci2017-29,58,"Vancouver, BC, Canada"
conf/recsys/dlrs2018,32,"Vancouver, BC, Canada"
conf/middleware/ds2015,9,"Vancouver, BC, Canada"
conf/hci/hci2017-4,34,"Vancouver, BC, Canada"
conf/cscw/cscw2015,2567,"Vancouver, BC, Canada"
conf/sca/sca2011,523,"Vancouver, BC, Canada"
conf/pldi/pldi2000,1526,"Vancouver, BC, Canada"
conf/icfp/farm2015,11,"Vancouver, BC, Canada"
conf/sfp/tfp2019,1,"Vancouver, BC, Canada"
conf/scalespace/scalespace2001,211,"Vancouver, BC, Canada"
conf/icfp/fhpc2015,12,"Vancouver, BC, Canada"
conf/hci/hci2017-10,54,"Vancouver, BC, Canada"
conf/siggraph/siggraph2011gallery,4,"Vancouver, BC, Canada - Art Gallery"
conf/recsys/challenge2018,43,"Vancouver, BC, Canada - Challenge"
conf/oopsla/oopsla2004,430,"Vancouver, BC, Canada - Companion"
conf/gecco/gecco2014c,419,"Vancouver, BC, Canada - Companion Material"
conf/ACMdis/ACMdis2014c,155,"Vancouver, BC, Canada - Companion Publication"
conf/siggraph/siggraph2018courses,10,"Vancouver, BC, Canada - Courses"
conf/siggraph/siggraph2011courses,62,"Vancouver, BC, Canada - Courses"
conf/siggraph/siggraph2018edu,2,"Vancouver, BC, Canada - Educator's Forum"
conf/siggraph/siggraph2011games,25,"Vancouver, BC, Canada - Game Papers"
conf/middleware/middleware2015i,22,"Vancouver, BC, Canada - Industry Track"
conf/siggraph/siggraph2018pan,1,"Vancouver, BC, Canada - Panels"
conf/siggraph/siggraph2011posters,148,"Vancouver, BC, Canada - Posters"
conf/middleware/middleware2015pd,6,"Vancouver, BC, Canada - Posters & Demos"
conf/siggraph/siggraph2018posters,32,"Vancouver, BC, Canada - Posters Proceedings"
conf/oopsla/oopsla2004p,775,"Vancouver, BC, Canada - Proceedings"
conf/siggraph/siggraph2011studio,1,"Vancouver, BC, Canada - Studio Talks"
conf/siggraph/siggraph2011talks,154,"Vancouver, BC, Canada - Talks"
conf/er/erw2010,95,"Vancouver, BC, Canada - Workshops"
conf/assets/assets1996,252,"Vancouver, BC, Cannada"
conf/sigecom/sigecom2005,702,"Vancouver, British Columbia, Canada"
conf/iwcmc/iwcmc2006,879,"Vancouver, British Columbia, Canada"
conf/aosd/vmil2007,9,"Vancouver, British Columbia, Canada"
conf/aosd/acp4is2007,33,"Vancouver, British Columbia, Canada"
conf/iwmm/ismm2004,222,"Vancouver, British Columbia, Canada"
conf/aosd/ea2007,64,"Vancouver, British Columbia, Canada"
conf/icmi/icmi2003,657,"Vancouver, British Columbia, Canada"
conf/mswim/wmunep2008,60,"Vancouver, British Columbia, Canada"
conf/mswim/mswim2008,335,"Vancouver, British Columbia, Canada"
conf/oopsla/oopsla98,926,"Vancouver, British Columbia, Canada"
conf/oopsla/oopsla92,665,"Vancouver, British Columbia, Canada"
conf/foal/foal2007,10,"Vancouver, British Columbia, Canada"
conf/mswim/q2swinet2008,29,"Vancouver, British Columbia, Canada"
conf/mir/mir2008,1141,"Vancouver, British Columbia, Canada"
conf/mswim/pm2hw2n2008,117,"Vancouver, British Columbia, Canada"
conf/apgv/sap2014,142,"Vancouver, British Columbia, Canada"
conf/mm/mm2008,2462,"Vancouver, British Columbia, Canada"
conf/iwmm/ismm98,264,"Vancouver, British Columbia, Canada"
conf/pe-wasun/pe-wasun2008,88,"Vancouver, British Columbia, Canada"
conf/aosd/splat2007,15,"Vancouver, British Columbia, Canada"
conf/eclipse/eclipse2004,148,"Vancouver, British Columbia, Canada"
conf/aosd/wtaop2007,12,"Vancouver, British Columbia, Canada"
conf/aosd/late2007,29,"Vancouver, British Columbia, Canada"
conf/mobiwac/mobiwac2008,74,"Vancouver, British Columbia, Canada"
conf/wads/wads99,220,"Vancouver, British Columbia, Canada"
conf/moco/moco2015,101,"Vancouver, British Columbia, Canada"
conf/aosd/aosd2007,255,"Vancouver, British Columbia, Canada"
conf/mm/area2008,39,"Vancouver, British Columbia, Canada - AREA"
conf/mm/communicabilityms2008,15,"Vancouver, British Columbia, Canada - CommunicabilityMS"
conf/mm/hcc2008,43,"Vancouver, British Columbia, Canada - HCC"
conf/mm/ms2008,68,"Vancouver, British Columbia, Canada - MS"
conf/mm/same2008,54,"Vancouver, British Columbia, Canada - SAME"
conf/mm/srmc2008,39,"Vancouver, British Columbia, Canada - SRMC"
conf/mm/tvs2008,119,"Vancouver, British Columbia, Canada - TVS"
conf/mm/vnba2008,58,"Vancouver, British Columbia, Canada - VNBA"
conf/icvs/icvs2001,147,"Vancouver, Canada"
conf/egh/hpg2018,4,"Vancouver, Canada"
conf/siggraph/siggraph2014posters,120,"Vancouver, Canada"
conf/adhoc-now/adhoc-now2004,177,"Vancouver, Canada"
conf/egh/hpg2011,272,"Vancouver, Canada"
conf/siggraph/siggraph2014talks,106,"Vancouver, Canada"
conf/ispw/icsp2009,108,"Vancouver, Canada"
conf/sg/sg2006,140,"Vancouver, Canada"
conf/siggraph/siggraph2014ag,4,"Vancouver, Canada - Art Gallery"
conf/siggraph/siggraph2014courses,114,"Vancouver, Canada - Courses"
conf/siggraph/siggraph2014studio,45,"Vancouver, Canada - Studio"
conf/rv/rv2007,198,"Vancover, BC, Canada"
conf/saicsit/saicsit2009,110,"Vanderbijlpark, Emfuleni, South Africa"
conf/icmc2/icmc2018,14,"Varanasi, India"
conf/icdcn/icdcn2018,99,"Varanasi, India"
conf/icdcn/icdcn2018w,24,"Varanasi, India"
conf/apn/apn1982,151,"Varenna, Italy"
conf/essir/essir2000,89,"Varenna, Italy"
conf/oa/oa1989,76,"Varna, Bulgaria"
conf/aimsa/aimsa2004,178,"Varna, Bulgaria"
conf/aimsa/aimsa2002,91,"Varna, Bulgaria"
conf/aimsa/aimsa2012,61,"Varna, Bulgaria"
conf/aimsa/aimsa2016,74,"Varna, Bulgaria"
conf/aimsa/aimsa2018,10,"Varna, Bulgaria"
conf/aimsa/aimsa2014,44,"Varna, Bulgaria"
conf/aimsa/aimsa2010,57,"Varna, Bulgaria"
conf/adbis/adbis2007,98,"Varna, Bulgaria"
conf/ranlp/ranlp2017,137,"Varna, Bulgaria"
conf/aimsa/aimsa2000,56,"Varna, Bulgaria"
conf/aimsa/aimsa2008,88,"Varna, Bulgaria"
conf/ranlp/ranlp2019,28,"Varna, Bulgaria"
conf/aimsa/aimsa2006,133,"Varna, Bulgaria"
conf/ranlp/biomedical2017,8,"Varna, Bulgaria - Biomedical NLP Workshop"
conf/ranlp/ranlp2019s,1,"Varna, Bulgaria - Student Research Workshop"
conf/afips/afips69f,179,"Vas Vegas, Nevada, USA"
conf/kbse/ase2014,731,"Vasteras, Sweden"
conf/kbse/wise2014,43,"Vasteras, Sweden"
conf/eusai/eusai2003,235,"Veldhoven, The Netherlands"
conf/spaa/spaa93,380,"Velen, Germany"
conf/socpros/socpros2018-2,10,"Vellore, India"
conf/socpros/socpros2018-1,27,"Vellore, India"
conf/isda/isda2018-2,33,"Vellore, India"
conf/isda/isda2018-1,38,"Vellore, India"
conf/socpar/socpar2016,37,"Vellore, India"
conf/compute/compute2013,39,"Vellore, Tamil Nadu, India"
conf/icdsc/icdsc2014,169,"Venezia Mestre, Italy"
conf/pe-wasun/pe-wasun2004,199,"Venezia, Italy"
conf/lopstr/lopstr99,105,"Venezia, Italy"
conf/avi/avi2006,922,"Venezia, Italy"
conf/avi/beliv2006,153,"Venezia, Italy - BELIV"
conf/avi/cai2006,11,"Venezia, Italy - CAI"
conf/ifip6-8/pwc2003,472,"Venice, Italy"
conf/eci/eci1978,55,"Venice, Italy"
conf/simpar/simpar2008,151,"Venice, Italy"
conf/aldt/adt2009,97,"Venice, Italy"
conf/ics/futurehpc2012,14,"Venice, Italy"
conf/cisim/cisim2012,87,"Venice, Italy"
conf/sas/sas99,315,"Venice, Italy"
conf/dsom/dsom2009,44,"Venice, Italy"
conf/epew/epew2013,98,"Venice, Italy"
conf/vmcai/vmcai2004,807,"Venice, Italy"
conf/esa/esa98,348,"Venice, Italy"
conf/icalp/icalp2006-1,529,"Venice, Italy"
conf/gbrpr/gbrpr2009,107,"Venice, Italy"
conf/mswim/mswim2004,1234,"Venice, Italy"
conf/simbad/simbad2011,52,"Venice, Italy"
conf/edbt/edbt2017,11,"Venice, Italy"
conf/ics/ics2012,716,"Venice, Italy"
conf/apn/apn1988,222,"Venice, Italy"
conf/vmcai/vmcai2002,131,"Venice, Italy"
conf/fun/fun2012,71,"Venice, Italy"
conf/wivace/wivace2017,28,"Venice, Italy"
conf/emmcvpr/emmcvpr2017,24,"Venice, Italy"
conf/asmta/asmta2011,47,"Venice, Italy"
conf/rissef/rissef2002,114,"Venice, Italy"
conf/recomb/recomb2006,201,"Venice, Italy"
conf/popl/popl2004,1039,"Venice, Italy"
conf/ipom/ipom2009,64,"Venice, Italy"
conf/emmcvpr/emmcvpr1997,77,"Venice, Italy"
conf/valuetools/valuetools2017,47,"Venice, Italy"
conf/edbt/edbt88,375,"Venice, Italy"
conf/ppdp/ppdp2006,120,"Venice, Italy"
conf/valuetools/infq2017,3,"Venice, Italy"
conf/sas/sas2011,407,"Venice, Italy"
conf/mlearn/mlearn2015,39,"Venice, Italy"
