url,Citazioni
conf/aimsa/aimsa2000,56
conf/aimsa/aimsa2002,91
conf/aimsa/aimsa2004,178
conf/aimsa/aimsa2006,133
conf/aimsa/aimsa2008,88
conf/aimsa/aimsa2010,57
conf/aimsa/aimsa2012,61
conf/aimsa/aimsa2014,44
conf/aimsa/aimsa2016,74
conf/aimsa/aimsa2018,10
conf/aina/aina2019,55
conf/aina/aina2020,24
conf/aina/ainaw2019,88
conf/aina/ainaw2020,17
conf/aintec/aintec2005,48
conf/aintec/aintec2006,39
conf/aintec/aintec2007,25
conf/aintec/aintec2008,99
conf/aintec/aintec2009,64
conf/aintec/aintec2010,34
conf/aintec/aintec2011,88
conf/aintec/aintec2012,26
conf/aintec/aintec2013,22
conf/aintec/aintec2014,26
conf/aintec/aintec2015,28
conf/aintec/aintec2016,11
conf/aintec/aintec2018,4
conf/air/air2013,91
conf/air/air2015,65
conf/air/air2017,32
conf/airs/airs2004,53
conf/airs/airs2005,167
conf/airs/airs2006,186
conf/airs/airs2008,213
conf/airs/airs2009,100
conf/airs/airs2010,103
conf/airs/airs2011,116
conf/airs/airs2012,44
conf/airs/airs2013,109
conf/airs/airs2014,76
conf/airs/airs2015,49
conf/airs/airs2016,49
conf/airs/airs2017,13
conf/airs/airs2018,5
conf/airs/airs2019,5
conf/airtc/airtc1994,1
conf/airweb/airweb2008,227
conf/airweb/airweb2009,80
conf/ais/ais2004,83
conf/ais2/ais2011,72
conf/ais2/ais2012,49
conf/aisa/aisa2002,34
conf/aisadm/aisadm2005,73
conf/aisadm/aisadm2007,68
conf/aisb/aisb1994,301
conf/aisb/aisb1995,235
conf/aisc/aisc2000,79
conf/aisc/aisc2002,69
conf/aisc/aisc2004,64
conf/aisc/aisc2006,41
conf/aisc/aisc2008,100
conf/aisc/aisc2010,91
conf/aisc/aisc2012,125
conf/aisc/aisc2014,22
conf/aisc/aisc2018,15
conf/aisc/aismc1992,17
conf/aisc/aismc1994,23
conf/aisc/aismc1996,70
conf/aisi/aisi2015,52
conf/aisi/aisi2016,89
conf/aisi/aisi2017,130
conf/aisi/aisi2018,36
conf/aisi/aisi2019,54
conf/aist/aist2014,46
conf/aist/aist2015,97
conf/aist/aist2016,58
conf/aist/aist2017,76
conf/aist/aist2018,29
conf/aist/aist2019,1
conf/aist/aist2019s,4
conf/aistats/aistats1995,468
conf/aiucd/aiucd2014,6
conf/alcob/alcob2014,49
conf/alcob/alcob2015,19
conf/alcob/alcob2016,18
conf/alcob/alcob2017,16
conf/alcob/alcob2018,8
conf/alcob/alcob2019,10
conf/alcob/alcob2020,1
conf/aldt/adt2009,97
conf/aldt/adt2011,86
conf/aldt/adt2013,122
conf/aldt/adt2015,73
conf/aldt/adt2017,29
conf/aldt/adt2019,2
conf/alenex/alenex2002,154
conf/alenex/alenex2006,227
conf/alenex/alenex2007,415
conf/alenex/alenex2008,231
conf/alenex/alenex2009,135
conf/alenex/alenex2010,116
conf/alenex/alenex2011,132
conf/alenex/alenex2012,120
conf/alenex/alenex2013,91
conf/alenex/alenex2014,89
conf/alenex/alenex2015,50
conf/alenex/alenex2016,67
conf/alenex/alenex2017,61
conf/alenex/alenex2018,32
conf/alenex/alenex2019,15
conf/alenex/alenex2020,10
conf/algocloud/algocloud2015,27
conf/algocloud/algocloud2016,15
conf/algocloud/algocloud2017,6
conf/algocloud/algocloud2018,5
conf/algosensors/algosensors2004,433
conf/algosensors/algosensors2006,69
conf/algosensors/algosensors2007,70
conf/algosensors/algosensors2008,75
conf/algosensors/algosensors2009,78
conf/algosensors/algosensors2010,28
conf/algosensors/algosensors2011,43
conf/algosensors/algosensors2012,17
conf/algosensors/algosensors2013,70
conf/algosensors/algosensors2014,25
conf/algosensors/algosensors2015,45
conf/algosensors/algosensors2016,9
conf/algosensors/algosensors2017,41
conf/algosensors/algosensors2018,15
conf/algosensors/algosensors2019,6
conf/alia/alia2014,14
conf/alife/alife2012,136
conf/almodep/almodep2011,23
conf/alp/alp88,68
conf/alp/alp90,99
conf/alp/alp94,59
conf/alp/alp96,99
conf/alpuk/alpuk92,23
conf/als/als2003,218
conf/alt/alt1992,26
conf/alt/alt1993,72
conf/alt/alt1994,83
conf/alt/alt1995,104
conf/alt/alt1996,124
conf/alt/alt1997,63
conf/alt/alt1998,129
conf/alt/alt1999,182
conf/alt/alt2000,99
conf/alt/alt2001,105
conf/alt/alt2002,144
conf/alt/alt2003,52
conf/alt/alt2004,106
conf/alt/alt2005,330
conf/alt/alt2006,96
conf/alt/alt2007,254
conf/alt/alt2008,100
conf/alt/alt2009,206
conf/alt/alt2010,122
conf/alt/alt2011,187
conf/alt/alt2012,173
conf/alt/alt2013,40
conf/alt/alt2014,63
conf/alt/alt2015,51
conf/alt/alt2016,17
conf/am/am1989,32
conf/amast/amast2000,212
conf/amast/amast2002,197
conf/amast/amast2004,199
conf/amast/amast2006,145
conf/amast/amast2008,102
conf/amast/amast2010,68
conf/amast/amast95,115
conf/amast/amast98,154
conf/amcis/sigebiz2009,66
conf/amcis/sigebiz2010,35
conf/amcp/amcp98,52
conf/amdo/amdo2000,29
conf/amdo/amdo2002,52
conf/amdo/amdo2004,83
conf/amdo/amdo2006,196
conf/amdo/amdo2008,163
conf/amdo/amdo2010,56
conf/amdo/amdo2012,51
conf/amdo/amdo2014,18
conf/amdo/amdo2016,35
conf/amdo/amdo2018,11
conf/amec/amec2000,133
conf/amec/amec2002,156
conf/amec/amec2003,32
conf/amec/amec2004,51
conf/amec/amec2008,27
conf/amec/amec2009,27
conf/amec/amec2010,2
conf/amec/amec2011,5
conf/amec/amec2012,8
conf/amec/amec2014,19
conf/amec/amec2016,4
conf/amet/amet1998,135
conf/amf/biomeca2016,20
conf/amf/dance2014,53
conf/amfg/amfg2005,245
conf/amfg/amfg2007,582
conf/ami/ami2008,129
conf/ami/ami2009,145
conf/ami/ami2010,117
conf/ami/ami2011,164
conf/ami/ami2012,140
conf/ami/ami2013,92
conf/ami/ami2014,48
conf/ami/ami2015,40
conf/ami/ami2017,26
conf/ami/ami2018,16
conf/ami/ami2019,8
conf/ami/amiw2007,130
conf/ami/amiw2008,18
conf/ami/amiw2011,107
conf/amihealth/amihealth2015,58
conf/amining/am2003,61
conf/amkm/amkm2003,127
conf/amlta/amlta2012,124
conf/amlta/amlta2014,128
conf/amlta/amlta2018,125
conf/amlta/amlta2019,50
conf/ammds/ammds2014,19
conf/amost/amost2005,102
conf/amost/amost2007,196
conf/amr/amr2003,33
conf/amr/amr2005,59
conf/amr/amr2006,46
conf/amr/amr2007,66
conf/amr/amr2008,28
conf/amr/amr2009,11
conf/amr/amr2010,9
conf/amr/amr2011,11
conf/amr/amr2012,32
conf/ams/ams1994,16
conf/ams/ams1995,31
conf/ams/ams1996,16
conf/ams/ams1997,19
conf/ams/ams1998,28
conf/ams/ams1999,11
conf/ams/ams2000,36
conf/ams/ams2001,15
conf/ams/ams2003,52
conf/ams/ams2005,38
conf/ams/ams2007,93
conf/ams/ams2009,65
conf/ams/ams2012,40
conf/amsterdam/amsterdam2009,138
conf/amsterdam/amsterdam2011,68
conf/amt/amt2001,57
conf/amt/amt2009,86
conf/amt/amt2010,109
conf/amt/amt2011,62
conf/amt/amt2012,147
conf/amt/amt2013,45
conf/amt/amt2014,66
conf/amta/amta1998,173
conf/amta/amta2000,87
conf/amta/amta2002,82
conf/amta/amta2004,129
conf/analco/analco2006,28
conf/analco/analco2007,23
conf/analco/analco2008,11
conf/analco/analco2009,7
conf/analco/analco2010,17
conf/analco/analco2011,45
conf/analco/analco2012,31
conf/analco/analco2013,15
conf/analco/analco2014,14
conf/analco/analco2015,9
conf/analco/analco2016,10
conf/analco/analco2017,6
conf/analco/analco2018,6
conf/analco/analco2019,5
conf/anb/anb2010,16
conf/ancs/ancs2005,316
conf/ancs/ancs2006,496
conf/ancs/ancs2007,447
conf/ancs/ancs2008,448
conf/ancs/ancs2009,176
conf/ancs/ancs2010,259
conf/ancs/ancs2018,28
conf/and/and2009,89
conf/and/and2010,191
conf/animalci/animalci2016,90
conf/animalci/animalci2017,36
conf/animalci/animalci2018,30
conf/animalci/animalci2019,10
conf/aninex/aninex2017,11
conf/anlp/anlp1983,104
conf/anlp/anlp1988,151
conf/anlp/anlp1992,320
conf/anlp/anlp1994,268
conf/anlp/anlp1997,904
conf/anlp/anlp2000,756
conf/anna/anna1991,34
conf/annimab/annimab2000,66
conf/annpr/annpr2006,98
conf/annpr/annpr2008,102
conf/annpr/annpr2010,57
conf/annpr/annpr2012,41
conf/annpr/annpr2014,76
conf/annpr/annpr2016,79
conf/annpr/annpr2018,32
conf/anns/anniip2014,5
conf/anrw/anrw2017,24
conf/anrw/anrw2018,69
conf/anrw/anrw2019,15
conf/ant/ant2013,949
conf/ant/ant2014,730
conf/ant/ant2015,925
conf/ant/ant2016,737
conf/ant/ant2017,421
conf/ant/ant2018,341
conf/ant/ant2019,184
conf/ant/ant2020,40
conf/antalg/antalg2002,555
conf/ants/ants1994,217
conf/ants/ants1996,128
conf/ants/ants2000,608
conf/ants/ants2002,296
conf/ants/ants2004,163
conf/ants/ants2006,365
conf/ants/ants2008,112
conf/ants/ants2010,130
conf/ants/ants2012,125
conf/antsw/ants2008,175
conf/antsw/ants2010,277
conf/antsw/ants2014,113
conf/antsw/ants2016,90
conf/antsw/ants2018,52
conf/antsw/antsw2004,706
conf/antsw/antsw2006,578
conf/aois/aois2003,118
conf/aois/aois2004,69
conf/aois/aois2005,38
conf/aois/aois2006,27
conf/aosd/acp4is2007,33
conf/aosd/aosd2002,389
conf/aosd/aosd2003,721
conf/aosd/aosd2004,432
conf/aosd/aosd2005,507
conf/aosd/aosd2006,352
conf/aosd/aosd2007,255
conf/aosd/aosd2008,116
conf/aosd/aosd2009,253
conf/aosd/aosd2010,117
conf/aosd/aosd2011,221
conf/aosd/aosd2011c,33
conf/aosd/aosd2012,244
conf/aosd/aosd2012c,11
conf/aosd/aosd2013,65
conf/aosd/aosd2013c,4
conf/aosd/dsal2012,19
conf/aosd/ea2007,64
conf/aosd/late2007,29
conf/aosd/late2008,9
conf/aosd/modularity2014,142
conf/aosd/modularity2015,83
conf/aosd/modularity2015c,27
conf/aosd/modularity2016,42
conf/aosd/modularity2016c,82
conf/aosd/splat2007,15
conf/aosd/vmil2007,9
conf/aosd/wtaop2007,12
conf/aose/aose2000,649
conf/aose/aose2001,294
conf/aose/aose2002,284
conf/aose/aose2003,317
conf/aose/aose2004,276
conf/aose/aose2005,77
conf/aose/aose2006,68
conf/aose/aose2007,80
conf/aose/aose2008,101
conf/aose/aose2009,48
conf/aose/aose2010,30
conf/aose/aose2012,11
conf/ap2pc/ap2pc2002,96
conf/ap2pc/ap2pc2003,129
conf/ap2pc/ap2pc2004,145
conf/ap2pc/ap2pc2005,30
conf/ap2pc/ap2pc2006,15
conf/ap2pc/ap2pc2007,12
conf/ap2pc/ap2pc2009,12
conf/apascience/apascience2018,41
conf/apbpm/apbpm2013,66
conf/apbpm/apbpm2014,65
conf/apbpm/apbpm2015,26
conf/apchi/apchi2004,180
conf/apchi/apchi2008,87
conf/apchi/apchi2012,109
conf/apchi/apchi2013,120
conf/apf/apf2012,43
conf/apf/apf2014,49
conf/apf/apf2015,26
conf/apf/apf2016,37
conf/apf/apf2017,33
conf/apf/apf2018,21
conf/apf/apf2019,7
conf/apf/apf2020,1
conf/apgv/apgv2004,350
conf/apgv/apgv2005,170
conf/apgv/apgv2006,249
conf/apgv/apgv2007,189
conf/apgv/apgv2008,265
conf/apgv/apgv2009,140
conf/apgv/apgv2010,218
conf/apgv/apgv2011,141
conf/apgv/sap2012,166
conf/apgv/sap2013,121
conf/apgv/sap2014,142
conf/apgv/sap2015,111
conf/apgv/sap2016,160
conf/apgv/sap2017,41
conf/apgv/sap2018,57
conf/apgv/sap2019,22
conf/apl/apl1987,53
conf/apl/apl1997,1
conf/apl/apl1998,15
conf/apl/apl1999,12
conf/apl/apl2000,13
conf/apl/apl2001,13
conf/apl/apl2002,6
conf/apl/apl2003,1
conf/apl/apl88,18
conf/apl/apl89,31
conf/apl/apl90,24
conf/apl/apl91,26
conf/apl/apl92,9
conf/apl/apl93,14
conf/apl/apl94,17
conf/apl/apl95,8
conf/apl/apl96,12
conf/aplas/aplas2003,132
conf/aplas/aplas2004,214
conf/aplas/aplas2005,444
conf/aplas/aplas2006,170
conf/aplas/aplas2007,284
conf/aplas/aplas2008,231
conf/aplas/aplas2009,247
conf/aplas/aplas2010,225
conf/aplas/aplas2011,144
conf/aplas/aplas2012,155
conf/aplas/aplas2013,157
conf/aplas/aplas2014,138
conf/aplas/aplas2015,88
conf/aplas/aplas2016,80
conf/aplas/aplas2017,65
conf/aplas/aplas2018,25
conf/aplas/aplas2019,7
conf/apn/apn1981,163
conf/apn/apn1982,151
conf/apn/apn1984,172
conf/apn/apn1986,291
conf/apn/apn1987,186
conf/apn/apn1988,222
conf/apn/apn1989,533
conf/apn/apn1994,313
conf/apn/apn91,193
conf/apn/apn92,237
conf/apn/apn93,400
conf/apn/apn95,251
conf/apn/apn96,276
conf/apn/icatpn2000,321
conf/apn/icatpn2001,232
conf/apn/icatpn2002,150
conf/apn/icatpn2003,498
conf/apn/icatpn2004,293
conf/apn/icatpn2005,574
conf/apn/icatpn2006,159
conf/apn/icatpn2007,277
conf/apn/icatpn97,192
conf/apn/icatpn98,195
conf/apn/pn2008,199
conf/apn/pn2009,107
conf/apn/pn2010,122
conf/apn/pn2011,106
conf/apn/pn2012,64
conf/apn/pn2013,79
conf/apn/pn2014,67
conf/apn/pn2015,45
conf/apn/pn2016,38
conf/apn/pn2017,26
conf/apn/pn2018,43
conf/apn/pn2019,28
conf/apn/pn2020,3
conf/apn/upn2001,115
conf/apnet/apnet2017,41
conf/apnet/apnet2018,7
conf/apnet/apnet2019,11
conf/apnoms/apnoms2006,86
conf/apnoms/apnoms2007,93
conf/apnoms/apnoms2008,138
conf/apnoms/apnoms2009,84
conf/apocs/apocs2020,6
conf/appis/appis2018,3
conf/appis/appis2019,8
conf/appis/appis2020,4
conf/applepies/applepies2013,7
conf/applepies/applepies2014,8
conf/applepies/applepies2015,6
conf/applepies/applepies2016,9
conf/applepies/applepies2017,12
conf/applepies/applepies2018,19
conf/applepies/applepies2019,5
conf/approx/approx2002,238
conf/approx/approx2004,384
conf/approx/approx2005,313
conf/approx/approx2006,357
conf/approx/approx2007,315
conf/approx/approx2008,236
conf/approx/approx2009,444
conf/approx/approx2010,312
conf/approx/approx2011,197
conf/approx/approx2012,234
conf/approx/approx2013,212
conf/appt/appt2003,151
conf/appt/appt2005,114
conf/appt/appt2007,113
conf/appt/appt2009,83
conf/appt/appt2011,54
conf/appt/appt2013,60
conf/appt/appt2015,5
conf/appt/appt2017,7
conf/appt/appt2019,5
conf/apres/apres2014,43
conf/apres/apres2015,10
conf/apres/apres2016,7
conf/apres/apres2017,14
conf/apscc/apscc2015,27
conf/apscc/apscc2016,40
conf/apsys/apsys2011,176
conf/apsys/apsys2012,125
conf/apsys/apsys2013,154
conf/apsys/apsys2014,103
conf/apsys/apsys2015,59
conf/apsys/apsys2016,70
conf/apsys/apsys2017,49
conf/apsys/apsys2018,32
conf/apsys/apsys2019,7
conf/apweb/apweb2003,212
conf/apweb/apweb2004,375
conf/apweb/apweb2005,235
conf/apweb/apweb2006,399
conf/apweb/apweb2006w,349
conf/apweb/apweb2007w,179
conf/apweb/apweb2008,183
conf/apweb/apweb2008w,44
conf/apweb/apweb2009w,22
conf/apweb/apweb2011,111
conf/apweb/apweb2012,150
conf/apweb/apweb2012w,33
conf/apweb/apweb2013,185
conf/apweb/apweb2014,127
conf/apweb/apweb2014w,49
conf/apweb/apweb2015,90
conf/apweb/apweb2015w,11
conf/apweb/apweb2016-1,71
conf/apweb/apweb2016-2,62
conf/apweb/apweb2016w,22
conf/apweb/apweb2017-1,51
conf/apweb/apweb2017-2,35
conf/apweb/apweb2017w,10
conf/apweb/apweb2018-1,13
conf/apweb/apweb2018-2,19
conf/apweb/apweb2018w,6
conf/apweb/apweb2019-1,8
conf/apweb/apweb2019-2,7
conf/arabwic/arabwic2019,3
conf/arc/arc2006,127
conf/arc/arc2007,188
conf/arc/arc2008,203
conf/arc/arc2009,179
conf/arc/arc2010,170
conf/arc/arc2011,120
conf/arc/arc2012,96
conf/arc/arc2013,72
conf/arc/arc2014,61
conf/arc/arc2015,128
conf/arc/arc2016,36
conf/arc/arc2017,47
conf/arc/arc2018,41
conf/arc/arc2019,12
conf/arc/arc2020,3
conf/arcs/arcs1970,1
conf/arcs/arcs1975,19
conf/arcs/arcs1980,10
conf/arcs/arcs1984,23
conf/arcs/arcs1988,26
conf/arcs/arcs2002,85
conf/arcs/arcs2004,60
conf/arcs/arcs2005,62
conf/arcs/arcs2006,109
conf/arcs/arcs2007,76
conf/arcs/arcs2008,75
conf/arcs/arcs2009,58
conf/arcs/arcs2010,65
conf/arcs/arcs2011,52
conf/arcs/arcs2012,92
conf/arcs/arcs2013,53
conf/arcs/arcs2014,67
conf/arcs/arcs2015,40
conf/arcs/arcs2016,67
conf/arcs/arcs2017,33
conf/arcs/arcs2018,28
conf/arcs/arcs2019,6
conf/ares/ares1998,116
conf/argmas/argmas2004,145
conf/argmas/argmas2005,57
conf/argmas/argmas2006,72
conf/argmas/argmas2007,66
conf/argmas/argmas2008,19
conf/argmas/argmas2009,79
conf/argmas/argmas2010,42
conf/argmas/argmas2011,24
conf/ark/ark2006,232
conf/ark/ark2012,165
conf/ark/ark2016,31
conf/ark/ark2018,40
conf/artdb/artdb95,64
conf/artdb/artdb97,32
conf/artech/artech2019,8
conf/artqos/artqos2003,20
conf/arts/arts1997,121
conf/arts/arts1999,255
conf/artsit/artsit2013,13
conf/artsit/artsit2014,8
conf/artsit/artsit2016,15
conf/artsit/artsit2017,26
conf/artsit/artsit2018,28
conf/artsit/artsit2019,1
conf/ascm/ascm2007,81
conf/ascm/ascm2012,5
conf/ascm/ascm2012,16
conf/asiacrypt/asiacrypt2000,1432
conf/asiacrypt/asiacrypt2001,2291
conf/asiacrypt/asiacrypt2002,1297
conf/asiacrypt/asiacrypt2003,1104
conf/asiacrypt/asiacrypt2004,925
conf/asiacrypt/asiacrypt2005,1032
conf/asiacrypt/asiacrypt2006,925
conf/asiacrypt/asiacrypt2007,1102
conf/asiacrypt/asiacrypt2008,1214
conf/asiacrypt/asiacrypt2009,1468
conf/asiacrypt/asiacrypt2010,991
conf/asiacrypt/asiacrypt2011,1201
conf/asiacrypt/asiacrypt2012,1009
conf/asiacrypt/asiacrypt2013-1,496
conf/asiacrypt/asiacrypt2013-2,557
conf/asiacrypt/asiacrypt2014,539
conf/asiacrypt/asiacrypt2014-1,568
conf/asiacrypt/asiacrypt2015-1,479
conf/asiacrypt/asiacrypt2015-2,365
conf/asiacrypt/asiacrypt2016-1,416
conf/asiacrypt/asiacrypt2016-2,367
conf/asiacrypt/asiacrypt2017-1,244
conf/asiacrypt/asiacrypt2017-2,218
conf/asiacrypt/asiacrypt2017-3,104
conf/asiacrypt/asiacrypt2018-1,75
conf/asiacrypt/asiacrypt2018-2,87
conf/asiacrypt/asiacrypt2018-3,87
conf/asiacrypt/asiacrypt2019-1,48
conf/asiacrypt/asiacrypt2019-2,21
conf/asiacrypt/asiacrypt2019-3,32
conf/asiacrypt/asiacrypt91,258
conf/asiacrypt/asiacrypt92,508
conf/asiacrypt/asiacrypt98,690
conf/asiacrypt/asiacrypt99,431
conf/asiahaptics/asiahaptics2014,48
conf/asiahaptics/asiahaptics2016,50
conf/asiahaptics/asiahaptics2018,5
conf/asian/asian2000,91
conf/asian/asian2002,21
conf/asian/asian2003,76
conf/asian/asian2004,193
conf/asian/asian2005,53
conf/asian/asian2006,161
conf/asian/asian2007,99
conf/asian/asian2009,36
conf/asian/asian95,51
conf/asian/asian98,43
conf/asian/asian99,112
conf/asiasim/asiasim2004,102
conf/asiasim/asiasim2012-1,24
conf/asiasim/asiasim2012-2,30
conf/asiasim/asiasim2012-3,29
conf/asiasim/asiasim2013,47
conf/asiasim/asiasim2014,30
conf/asiasim/asiasim2016-1,20
conf/asist/asist2002,146
conf/asist/asist2003,96
conf/asist/asist2004,280
conf/asist/asist2005,196
conf/asist/asist2006,293
conf/asist/asist2007,165
conf/asist/asist2008,216
conf/asist/asist2009,187
conf/asist/asist2010,565
conf/asist/asist2011,397
conf/asist/asist2012,437
conf/asist/asist2013,285
conf/asist/asist2014,182
conf/asist/asist2015,335
conf/asist/asist2016,236
conf/asist/asist2017,161
conf/asm/abz2008,195
conf/asm/abz2010,188
conf/asm/abz2012,149
conf/asm/abz2014,143
conf/asm/abz2014cs,92
conf/asm/abz2016,94
conf/asm/abz2018,129
conf/asm/abz2020,13
conf/asm/asm2000,154
conf/asm/asm2003,160
conf/asm/asm2004,64
conf/asmta/asmta2008,66
conf/asmta/asmta2009,63
conf/asmta/asmta2010,71
conf/asmta/asmta2011,47
conf/asmta/asmta2012,56
conf/asmta/asmta2013,83
conf/asmta/asmta2014,21
conf/asmta/asmta2015,54
conf/asmta/asmta2016,39
conf/asmta/asmta2017,15
conf/aspdac/aspdac1995,132
conf/aspdac/aspdac2001,829
conf/aspdac/aspdac2003,897
conf/aspdac/aspdac2005,4
conf/aspdac/aspdac2006,939
conf/aspdac/aspdac2019,121
conf/asplos/asid2006,294
conf/asplos/asplos2000,730
conf/asplos/asplos2002,2192
conf/asplos/asplos2004,1278
conf/asplos/asplos2006,2409
conf/asplos/asplos2008,1638
conf/asplos/asplos2009,1928
conf/asplos/asplos2010,1949
conf/asplos/asplos2011,2005
conf/asplos/asplos2012,1869
conf/asplos/asplos2013,1701
conf/asplos/asplos2014,2135
conf/asplos/asplos2015,1171
conf/asplos/asplos2016,816
conf/asplos/asplos2017,650
conf/asplos/asplos2018,340
conf/asplos/asplos2019,293
conf/asplos/asplos2020,32
conf/asplos/asplos82,274
conf/asplos/asplos89,1129
conf/asplos/asplos91,1745
conf/asplos/asplos92,1393
conf/asplos/asplos94,1362
conf/asplos/asplos96,1615
conf/asplos/asplos98,1576
conf/asplos/etcd2017,1
conf/asplos/gpgpu2009,484
conf/asplos/gpgpu2010,604
conf/asplos/gpgpu2011,243
conf/asplos/gpgpu2012,114
conf/asplos/gpgpu2013,162
conf/asplos/gpgpu2019,5
conf/asplos/mspc2008,62
conf/asplos/plos2006,11
conf/asplos/request2018,12
conf/assets/assets1994,126
conf/assets/assets1996,252
conf/assets/assets1998,323
conf/assets/assets2000,534
conf/assets/assets2002,528
conf/assets/assets2004,332
conf/assets/assets2005,381
conf/assets/assets2006,518
conf/assets/assets2007,581
conf/assets/assets2008,772
conf/assets/assets2009,546
conf/assets/assets2010,503
conf/assets/assets2011,697
conf/assets/assets2012,468
conf/assets/assets2013,598
conf/assets/assets2014,648
conf/assets/assets2015,620
conf/assets/assets2016,467
conf/assets/assets2017,408
conf/assets/assets2018,247
conf/assets/assets2019,123
conf/assets/assets2020,5
conf/assri/assri2013,10
conf/assri/assri2017,7
conf/assri/assri2018,2
conf/asunam/asonam2013,1226
conf/asunam/asonam2015,1011
conf/asunam/asonam2017,412
conf/asunam/asonam2019,99
conf/aswc/aswc2006,362
conf/aswc/aswc2008,128
conf/aswc/aswc2009,144
conf/aswc/jist2011,65
conf/aswc/jist2012,67
conf/aswec/aswec2015-2,45
conf/aswsd/aswsd2004,20
conf/aswsd/aswsd2006,32
conf/at/at2013,15
conf/at/at2018,22
conf/atacss/ataccs2013,35
conf/atacss/ataccs2015,22
conf/atal/a2hc2017,7
conf/atal/aamas2002,3405
conf/atal/aamas2002lncs,132
conf/atal/aamas2003,2417
conf/atal/aamas2005,2483
conf/atal/aamas2005i,309
conf/atal/aamas2005w,156
conf/atal/aamas2006,2310
conf/atal/aamas2007,1457
conf/atal/aamas2011w,77
conf/atal/aamas2016v,10
conf/atal/aamas2016w,21
conf/atal/aamas2017v,14
conf/atal/aamas2017w,51
conf/atal/abmus2016,11
conf/atal/ala2009,26
conf/atal/ala2011,20
conf/atal/amec2007,10
conf/atal/anac2014,32
conf/atal/atal1995,212
conf/atal/atal1998,319
conf/atal/atal1999,348
conf/atal/atal2000,252
conf/atal/atal2001,374
conf/atal/atop2008,18
conf/atal/atop2010,15
conf/atal/autonomy2003,133
conf/atal/care2014,12
conf/atal/care2015,23
conf/atal/cave2012,15
conf/atal/cms2003,140
conf/atal/coin2006,146
conf/atal/coin2007,112
conf/atal/coin2008,69
conf/atal/coin2009,93
conf/atal/coin2010,115
conf/atal/coin2011,23
conf/atal/coin2012,25
conf/atal/coin2013,12
conf/atal/coin2014,37
conf/atal/coin2015,12
conf/atal/coin2016,5
conf/atal/emas2013,70
conf/atal/emas2015,27
conf/atal/emas2016,18
conf/atal/emas2017,9
conf/atal/esoa2003,152
conf/atal/esoa2004,203
conf/atal/esoa2005,45
conf/atal/extraamas2019,8
conf/atal/mmas2006,24
conf/atal/oamas2008,17
conf/atal/tada-amec2006,35
conf/atal/trust2004,76
conf/atal/trust2008,51
conf/atc/atc2006,207
conf/atc/atc2007,220
conf/atc/atc2008,168
conf/atc/atc2009,90
conf/atc/atc2010,82
conf/atc/atc2011,152
conf/atis/atis2016,20
conf/atis/atis2017,25
conf/atis/atis2018,4
conf/atis/atis2019,2
conf/atmos/atmos2004,151
conf/atva/atva2004,155
conf/atva/atva2005,256
conf/atva/atva2006,220
conf/atva/atva2007,311
conf/atva/atva2008,318
conf/atva/atva2009,244
conf/atva/atva2010,181
conf/atva/atva2011,365
conf/atva/atva2012,274
conf/atva/atva2013,300
conf/atva/atva2014,240
conf/atva/atva2015,160
conf/atva/atva2016,197
conf/atva/atva2017,124
conf/atva/atva2018,118
conf/atva/atva2019,34
conf/audio/audio2010,66
conf/audio/audio2011,61
conf/audio/audio2012,35
conf/audio/audio2013,18
conf/audio/audio2014,53
conf/audio/audio2015,50
conf/audio/audio2016,40
conf/audio/audio2017,42
conf/audio/audio2018,29
conf/audio/audio2019,44
conf/audio/audio2020,4
conf/aughuman/aughuman2010,255
conf/aughuman/aughuman2011,188
conf/aughuman/aughuman2012,127
conf/aughuman/aughuman2013,330
conf/aughuman/aughuman2014,337
conf/aughuman/aughuman2015,236
conf/aughuman/aughuman2016,195
conf/aughuman/aughuman2018,57
conf/aughuman/aughuman2019,55
conf/aughuman/aughuman2020,9
conf/aughuman/aughuman2020,1
conf/ausdm/ausdm2017,12
conf/ausdm/ausdm2018,10
conf/ausdm/ausdm2019,5
conf/aussois/aussois2001,59
conf/austrographics/austrographics1988,3
conf/automata/automata1975,575
conf/automata/automata2013,45
conf/automata/automata2014,13
conf/automata/automata2015,31
conf/automata/automata2016,17
conf/automata/automata2017,20
conf/automata/automata2018,14
conf/automata/automata2019,4
conf/automation/automation2016,141
conf/automation/automation2017,107
conf/automation/automation2018,38
conf/automation/automation2019,29
conf/automation/automation2020,1
conf/automotiveUI/automotiveUI2009,222
conf/automotiveUI/automotiveUI2010,140
conf/automotiveUI/automotiveUI2011,129
conf/automotiveUI/automotiveUI2012,168
conf/automotiveUI/automotiveUI2013,301
conf/automotiveUI/automotiveUI2014,289
